530,112,669,286
533,112,671,285
536,112,673,284
538,112,675,284
541,112,678,284
543,112,681,286
546,113,684,286
550,113,686,285
552,113,689,286
555,114,693,287
559,114,695,287
562,115,698,288
566,116,701,288
568,118,703,289
570,117,705,289
573,117,707,288
575,118,708,288
576,119,709,289
577,121,710,291
578,121,710,291
578,121,711,291
579,122,711,292
580,122,712,292
580,122,711,293
580,121,712,293
579,121,711,294
577,122,709,295
575,121,708,297
573,121,706,298
572,122,704,298
570,122,702,300
568,122,698,299
565,122,695,300
563,122,692,300
561,122,690,300
560,121,688,300
558,122,685,301
557,121,684,301
556,120,683,302
555,120,681,302
553,119,680,303
553,119,679,303
552,118,678,303
552,117,678,304
553,117,678,304
553,117,678,304
554,116,680,306
556,115,681,307
556,115,681,309
557,115,682,311
558,114,683,311
558,113,684,313
559,111,685,314
561,111,686,315
562,111,687,317
563,110,688,318
564,111,688,319
564,111,688,321
564,111,689,322
567,117,687,322
566,114,688,325
567,113,690,327
567,113,690,330
568,114,689,328
568,113,691,332
569,113,691,334
570,113,692,337
571,114,693,339
572,114,693,341
572,114,694,343
572,114,693,345
573,114,694,347
574,115,694,348
575,116,695,351
576,117,696,353
578,117,696,353
579,118,697,353
579,118,699,359
579,118,699,362
580,119,701,365
581,118,702,367
581,119,702,370
581,119,703,373
581,120,704,376
581,120,704,378
581,121,704,381
581,122,704,382
580,123,703,384
579,124,702,387
578,125,702,389
577,126,701,392
576,126,701,394
576,127,701,397
575,128,701,399
574,128,702,401
573,129,702,403
572,128,702,406
570,128,702,408
569,128,702,410
568,127,702,411
567,127,702,411
565,127,700,411
564,126,700,412
564,126,700,411
564,125,702,412
565,124,701,405
564,122,705,410
564,121,707,414
564,119,710,415
565,119,712,416
566,117,714,416
566,115,716,416
566,113,719,416
566,111,722,415
566,110,723,414
568,110,725,412
568,108,728,411
566,105,728,409
567,104,733,412
569,102,738,413
570,101,742,414
571,102,747,415
572,100,752,419
572,100,757,422
571,101,760,426
567,102,761,430
565,102,764,435
565,102,768,437
563,101,770,440
560,102,774,446
558,104,778,452
554,100,782,457
545,80,789,460
552,113,781,463
553,130,778,465
545,119,783,468
537,106,787,469
532,102,789,470
527,98,788,471
521,97,786,471
516,96,784,471
510,97,781,471
504,96,779,471
498,94,776,471
493,93,773,470
486,92,770,470
480,91,765,467
472,89,759,465
468,91,756,465
462,88,752,462
457,87,750,461
452,85,747,460
446,84,744,459
440,83,742,459
436,82,739,458
433,83,736,457
427,79,735,455
425,75,733,452
426,73,734,450
474,72,770,447
490,69,777,445
497,68,774,443
453,67,733,440
437,65,721,438
434,63,719,435
439,62,723,433
440,62,724,431
434,62,720,430
431,61,718,429
429,59,719,429
423,59,716,430
423,61,718,431
422,60,719,431
426,63,723,431
427,61,727,432
430,63,730,433
431,61,732,433
438,72,731,433
439,73,733,433
442,74,736,432
446,77,738,432
449,77,742,431
450,73,745,429
451,73,749,431
450,64,756,434
454,62,760,432
456,58,766,434
461,62,767,434
463,58,772,433
466,55,775,431
472,57,776,426
476,54,779,422
478,52,781,420
481,53,781,419
483,50,783,416
485,48,784,412
487,43,786,407
488,40,787,403
488,34,789,400
489,33,790,399
490,32,791,397
490,30,790,395
486,22,791,394
486,22,789,392
484,22,786,391
481,20,782,390
480,22,779,388
476,25,772,387
473,27,766,387
466,21,764,387
460,17,759,384
457,22,751,383
452,27,743,383
448,29,736,383
444,32,730,382
438,34,725,385
433,35,719,385
430,36,716,385
429,36,715,384
429,37,710,377
427,37,709,379
427,37,711,381
424,38,707,382
422,40,705,383
421,41,702,383
419,41,701,382
419,44,698,384
419,46,697,385
418,49,695,386
418,50,695,386
418,51,694,386
418,52,694,386
420,52,696,385
422,53,698,386
423,51,701,387
424,51,702,387
426,52,703,385
429,52,703,382
431,53,703,381
433,53,704,380
434,53,705,379
436,53,704,377
438,53,705,376
437,53,704,375
438,52,704,374
439,51,703,372
439,49,703,369
438,47,703,368
439,46,701,366
439,44,698,360
437,41,697,361
435,40,695,362
435,38,693,359
435,36,690,353
436,35,688,352
435,33,687,351
435,30,685,349
436,28,681,343
435,25,679,341
435,25,677,340
437,23,674,334
435,19,674,334
435,17,672,334
437,15,669,328
439,16,665,322
443,15,661,313
443,13,661,313
440,10,661,316
438,8,659,317
437,7,656,317
436,5,652,314
436,4,649,312
437,3,647,310
438,2,646,308
439,2,643,304
439,2,641,303
439,0,639,301
440,0,634,294
439,0,631,293
439,0,629,291
441,0,626,284
440,0,625,284
439,0,623,283
437,0,621,285
436,0,619,285
437,0,616,280
437,0,613,277
437,0,614,278
438,0,613,276
436,0,612,278
454,0,638,281
444,0,627,281
455,0,643,282
460,0,649,282
448,0,633,279
451,0,641,280
452,0,642,277
449,0,640,275
446,0,639,275
447,0,633,262
442,0,631,265
438,0,630,269
435,1,628,273
431,1,625,275
431,0,623,273
430,0,617,267
428,0,614,268
426,0,612,269
425,0,609,269
425,0,608,270
426,0,607,271
428,0,606,269
430,0,606,267
432,0,606,267
434,0,606,266
435,0,607,266
437,0,608,266
445,0,617,266
440,0,613,266
437,0,608,265
437,0,608,266
437,0,604,262
436,0,605,265
435,0,603,266
437,13,595,260
434,5,595,259
431,2,593,260
428,0,591,259
427,0,590,261
425,0,588,261
424,0,587,262
423,0,587,263
420,0,585,264
419,1,582,263
380,0,598,357
364,1,602,397
370,1,605,402
403,0,590,319
416,2,582,282
421,3,581,273
422,4,579,268
421,5,577,264
420,7,577,266
421,8,579,267
423,9,580,267
421,10,580,268
419,13,577,267
417,14,575,266
417,16,574,264
419,20,577,264
426,20,584,264
427,19,586,264
426,16,588,265
423,14,586,262
421,12,586,260
418,9,584,255
417,5,586,254
415,3,586,251
414,3,585,249
416,3,586,245
414,2,586,245
414,0,587,244
416,0,588,241
416,0,587,239
413,0,585,237
